Player,Team,3PAr,2P%,eFG%,TS%,FTr,OWS,OBPM,USG%,AST%,TOV%,On-Off,STL%,BLK%,DBPM,TRB%,DWS,VORP,WS/48
Guerschon Yabusele,PHI,0.28685968436124376,0.671993720945234,0.7903799378540576,0.7677431377920186,0.12952642650240778,1.0777517344528769,0.21855111688843407,-0.4442011793368022,-0.3450305435677194,0.32645023046876404,0.8504777494751163,-0.3366158314229236,-0.4262966938889772,-0.8892579314294758,0.3416290875930953,-0.3237609295704026,-0.21449465850700658,-0.036821925203862425
Gui Santos,GSW,0.6325945004472843,1.049272539051184,0.6872137695647598,0.6196862926682334,0.09291680672292534,-0.44699156060302503,-0.7867840207983626,-0.9752002902681517,0.019910009257389817,1.8502861771218506,1.6463255849154022,-0.4891707895062191,-0.3687482040316245,0.23309798790532568,0.4504582983221977,-0.5856159231570139,-0.4924313991076348,0.2349639754412654
Harrison Barnes,SAS,0.3467870524828242,0.48335431189225914,1.1858502496296992,1.3599705182871595,0.6878231281395147,2.5128042474466667,1.0651491275720524,-0.6280085638899617,-0.6959349212841707,-1.640683446119765,-0.04917632537042408,-1.709610454172582,-0.8291361228904466,-1.6107724510018482,-0.616067966823006,-1.1093259103302364,0.3413788226942499,0.25437725405877454
Haywood Highsmith,MIA,0.7155708563079342,0.3701706664604742,0.5496588785123626,0.32357260242066305,-1.0053717866615473,-0.2676099964788012,-1.262995401807898,-1.4245072302869861,-0.7661157968274609,0.049389149259112024,0.43525279185409765,0.27360400091025766,0.09163971482719777,0.6339393876677547,-0.703131335406288,0.592731547982737,-0.631399769407949,-0.34743438308400854
Herbert Jones,NOP,-0.04504573908135539,-0.19574756069844906,-0.8086956706300568,-0.6202897852434656,0.04715478199857252,-0.9851362529756962,-1.686294407149707,-0.7301237775306059,0.04798235947470606,1.019102933492894,1.6982287046180293,1.6465986236599157,-0.4262966938889772,0.07276142800035401,-0.8337263882812108,-1.1093259103302364,-1.0483048803088912,-1.279271756724447
Isaac Okoro,CLE,0.720180653855748,-0.09513987587019579,0.03382803706587547,-0.19462635551258517,-0.6118183740321111,-0.2676099964788012,-0.41639739112427954,-1.2406998457338265,-0.6538263959581964,-0.8649124187327393,0.9888860686821225,-0.3366158314229236,-0.1961027344595662,0.473602827762783,-0.8554922304270312,-0.4546884263637082,-0.21449465850700658,0.0796577465011922
Isaiah Hartenstein,OKC,-1.8059884023462562,0.6971456421522974,0.532464517130813,0.3976010249825556,0.23020288089598454,1.2571332985771007,0.5889377465625171,-0.260393794783643,0.693646414472976,0.991396825371929,-0.04917632537042408,-0.6417257475895143,0.8973185728301364,1.8364635869550419,2.300554880716938,2.4257165030890158,1.7310625256973913,1.9821590510170874
Isaiah Jackson,IND,-1.9765509116153697,0.7977533269805507,1.0654897199588518,0.47162944754444824,3.48845904126992,-0.9851362529756962,-0.20474788845337505,-0.11743249568674062,-0.7520796217188029,0.742041852283242,0.8504777494751163,-0.03150591525633298,3.7747430656977747,1.2752856272876412,1.8434721956547087,-1.3711809039168477,-0.4924313991076348,0.9338420056715939
Jabari Smith Jr.,HOU,0.2960792794568715,-0.4472667727690823,-0.516391527143713,-0.3796974119173146,-0.007759647670651162,0.360225477955982,-0.2576602641211012,-0.4442011793368022,-1.2433457505218346,-0.92032463497467,0.331446552448843,-1.709610454172582,0.20673669454190313,-0.007406851952131811,0.2545657190098133,0.9855140383626537,-0.07552628820669241,0.27379053267628367
Jabari Walker,POR,-0.4046099478108376,0.29471490283928425,0.41210398745996557,0.3050654967801899,0.6146038885805498,-0.3573007785409131,-0.2576602641211012,-0.4850472647930597,-0.8222604972620932,-0.31079025631343526,0.6774673504663585,0.8838238332434389,-0.6564906533183883,0.3132662678578115,1.2557944577175557,-0.4546884263637082,-0.35346302880732067,0.5649897119389207
Jaden Ivey,DET,-0.25709642628079366,-0.6987859848397154,-0.18969866089426982,-0.10209082731021941,0.48647021935236173,-0.8057546888514724,0.6947624978979693,1.5981030934760807,0.8761166908855308,1.1576334740977205,-1.5370657568457406,-0.3366158314229236,-0.48384518374633,-0.7289213715245043,-0.5943021246771856,-0.3237609295704026,-0.07552628820669241,-0.6386335623466455
Jae'Sean Tate,HOU,-0.6811978006796702,-0.38438696975142395,-0.7399182251038582,-0.6573039965244118,0.9623952764856332,-0.44699156060302503,-1.0513458991369933,-0.9547772475400229,-0.4853922946542999,-0.2830841481924702,0.175737193340961,0.7312688751601442,-0.5989421634610356,1.0347807874301838,0.12397066613489048,-0.4546884263637082,-0.4924313991076348,0.6038162691739389
Jaime Jaquez Jr.,MIA,-0.7780035491837617,-0.6107542606149938,-1.0838054527348508,-0.7868537360077239,0.9623952764856332,-0.8954454709135844,-0.7338716451306364,0.33187444433209345,0.5813570136037121,0.991396825371929,-1.4505605573413618,0.7312688751601442,-0.6564906533183883,0.3132662678578115,0.2763315611556337,0.46180405118943124,-0.4924313991076348,-0.6386335623466455
Jakob Poeltl,TOR,-1.9488921263284864,0.9109369724123356,1.203044611011249,1.063856828039589,0.3034221204549495,1.4365148627013242,0.6418501222302431,0.06637488886641855,0.18834411056128655,0.742041852283242,1.3003047868978865,0.42615895899355316,1.0124155525448417,0.8744442275252121,1.5605162477590422,1.2473690319492652,1.4531257850967632,0.9920818415241214
Jalen Duren,DET,-1.9765509116153697,1.8918618994878036,2.5613991601536683,2.4703968567155465,1.7861117215239875,3.14063972188145,0.9593243762365999,-0.4442011793368022,0.09009088480068006,1.7117556365170246,-0.2913908839826849,-0.6417257475895143,1.3001580018316057,1.2752856272876412,2.518213302175143,2.4257165030890158,2.286936006898648,2.273358230279724
Jalen Pickett,DEN,0.5588377396822627,-0.8245455908750321,-0.34444791332821656,-0.7868537360077239,-1.920612281148608,-0.8057546888514724,-0.575134518127458,-0.9139311620837655,0.8059358153422406,0.3541563385897291,0.2622423928453399,-0.6417257475895143,-0.7715876330330939,-0.80908965147699,-1.0513848097394156,-1.2402534071235423,-0.7703681397082631,-0.7939397912867188
